datum,bedrag,tegenpartij_id,factuurreferentie,bankrekening,kanaal,transactienummer
2016-12-30,-883.72,S50024,IG000609,1615,Betalingen onderweg,24422
2016-12-30,-5433.48,S50024,IG000614,1615,Betalingen onderweg,24423
2016-12-30,-1574.21,S50026,IK000743,1615,Betalingen onderweg,24424
2016-12-30,-1530.03,S50033,IK000740,1615,Betalingen onderweg,24425
2016-12-30,-1447.4,S50033,IK000741,1615,Betalingen onderweg,24426
2016-12-30,-887.92,S50035,IK000744,1615,Betalingen onderweg,24427
2016-12-30,-927.16,S50036,IK000732,1615,Betalingen onderweg,24428
2016-12-30,-1904.84,S50040,IK000734,1615,Betalingen onderweg,24429
2016-12-30,-348.48,S50500,IK000745,1615,Betalingen onderweg,24430
2016-12-30,-983.32,S52224,IK000738,1615,Betalingen onderweg,24431
2016-12-30,-305.51,S54994,IK000737,1615,Betalingen onderweg,24432
2016-12-31,3242.8,C10005,PR004588,1615,Betalingen onderweg,24433
2016-12-31,1452,C10009,PR004591,1615,Betalingen onderweg,24434
2016-12-31,2662.12,C10009,VK002524,1615,Betalingen onderweg,24435
2016-12-31,2057,C10026,PR004605,1615,Betalingen onderweg,24436
2016-12-31,3823.6,C10027,PR004606,1615,Betalingen onderweg,24437
2016-12-31,3581.6,C10035,CU000990,1615,Betalingen onderweg,24438
2016-12-31,2758.8,C10035,PR004512,1615,Betalingen onderweg,24439
2016-12-31,2274.8,C10036,CU000991,1615,Betalingen onderweg,24440
2016-12-31,5178.8,C10036,PR004513,1615,Betalingen onderweg,24441
2016-12-31,5324,C10037,PR004614,1615,Betalingen onderweg,24442
2016-12-31,2662,C10040,PR004617,1615,Betalingen onderweg,24443
2016-12-31,1082.95,C10041,CU000995,1615,Betalingen onderweg,24444
2016-12-31,1210,C10041,PR004518,1615,Betalingen onderweg,24445
2016-12-31,5808,C10051,PR004528,1615,Betalingen onderweg,24446
2016-12-31,477.95,C10054,CU001002,1615,Betalingen onderweg,24447
2016-12-31,2129.6,C10054,PR004530,1615,Betalingen onderweg,24448
2016-12-31,2371.6,C10059,PR004632,1615,Betalingen onderweg,24449
2016-12-31,980.1,C10064,PR004635,1615,Betalingen onderweg,24450
2016-12-31,4737.15,C10065,VK002506,1615,Betalingen onderweg,24451
2016-12-31,1306.8,C10068,PR004636,1615,Betalingen onderweg,24452
2016-12-31,3000.8,C10070,PR004638,1615,Betalingen onderweg,24453
2016-12-31,2420,C10072,PR004639,1615,Betalingen onderweg,24454
2016-12-31,4815.8,C10073,PR004640,1615,Betalingen onderweg,24455
2016-12-31,2316.55,C10075,VK002531,1615,Betalingen onderweg,24456
2016-12-31,968,C10082,PR004543,1615,Betalingen onderweg,24457
2016-12-31,1064.8,C10090,PR004648,1615,Betalingen onderweg,24458
2016-12-31,4404.4,C10093,PR004650,1615,Betalingen onderweg,24459
2016-12-31,1179.75,C10095,VK002509,1615,Betalingen onderweg,24460
2016-12-31,2420,C10104,PR004654,1615,Betalingen onderweg,24461
2016-12-31,2420,C10111,PR004657,1615,Betalingen onderweg,24462
2016-12-31,5566,C10115,PR004660,1615,Betalingen onderweg,24463
2016-12-31,7187.4,C10124,PR004664,1615,Betalingen onderweg,24464
2016-12-31,696.96,C10133,VK002513,1615,Betalingen onderweg,24465
2016-12-31,1960.2,C10136,PR004667,1615,Betalingen onderweg,24466
2016-12-31,3622.74,C10136,VK002514,1615,Betalingen onderweg,24467
2016-12-31,5759.6,C10139,PR004670,1615,Betalingen onderweg,24468
2016-12-31,72.54,C10140,AB001740,1615,Betalingen onderweg,24469
2016-12-31,6921.2,C10140,PR004572,1615,Betalingen onderweg,24470
2016-12-31,5033.6,C10148,PR004576,1615,Betalingen onderweg,24471
2016-12-31,2129.6,C10148,PR004675,1615,Betalingen onderweg,24472
2016-12-31,558.66,C10148,VK002516,1615,Betalingen onderweg,24473
2016-12-31,60.44,C10150,AB001748,1615,Betalingen onderweg,24474
2016-12-31,1064.8,C10150,PR004577,1615,Betalingen onderweg,24475
2016-12-31,3581.6,C10158,PR004680,1615,Betalingen onderweg,24476
2016-12-31,221.43,C10158,VK002534,1615,Betalingen onderweg,24477
2016-12-31,3823.6,C10170,PR004682,1615,Betalingen onderweg,24478
2016-12-31,477.95,C10177,CU001028,1615,Betalingen onderweg,24479
2016-12-31,254.1,C10177,VK002521,1615,Betalingen onderweg,24480
2016-12-31,5684.58,C10181,VK002536,1615,Betalingen onderweg,24481
2016-12-31,5783.8,C10185,PR004683,1615,Betalingen onderweg,24482
2016-12-31,7114.8,C10186,PR004684,1615,Betalingen onderweg,24483
2016-12-31,3139.95,C10007,CU000975,1615,Betalingen onderweg,24484
2016-12-31,2662,C10007,PR004487,1615,Betalingen onderweg,24485
2016-12-31,2662,C10007,PR004590,1615,Betalingen onderweg,24486
2016-12-31,9050.8,C10013,PR004493,1615,Betalingen onderweg,24487
2016-12-31,3073.4,C10013,PR004595,1615,Betalingen onderweg,24488
2016-12-31,3339.6,C10014,PR004596,1615,Betalingen onderweg,24489
2016-12-31,4162.4,C10016,PR004598,1615,Betalingen onderweg,24490
2016-12-31,3242.8,C10018,PR004599,1615,Betalingen onderweg,24491
2016-12-31,2516.8,C10022,PR004501,1615,Betalingen onderweg,24492
2016-12-31,2420,C10023,PR004502,1615,Betalingen onderweg,24493
2016-12-31,1452,C10024,PR004604,1615,Betalingen onderweg,24494
2016-12-31,1789.66,C10025,VK002525,1615,Betalingen onderweg,24495
2016-12-31,5420.8,C10028,PR004607,1615,Betalingen onderweg,24496
2016-12-31,2274.8,C10033,PR004610,1615,Betalingen onderweg,24497
2016-12-31,2613.6,C10039,PR004616,1615,Betalingen onderweg,24498
2016-12-31,2274.8,C10043,PR004619,1615,Betalingen onderweg,24499
2016-12-31,3630,C10044,PR004620,1615,Betalingen onderweg,24500
2016-12-31,220.22,C10044,VK002505,1615,Betalingen onderweg,24501
2016-12-31,3242.8,C10045,PR004621,1615,Betalingen onderweg,24502
2016-12-31,3968.8,C10046,PR004523,1615,Betalingen onderweg,24503
2016-12-31,6098.4,C10050,PR004624,1615,Betalingen onderweg,24504
2016-12-31,5420.8,C10055,PR004628,1615,Betalingen onderweg,24505
2016-12-31,2873.75,C10055,VK002530,1615,Betalingen onderweg,24506
2016-12-31,1452,C10056,PR004629,1615,Betalingen onderweg,24507
2016-12-31,1210,C10057,PR004630,1615,Betalingen onderweg,24508
2016-12-31,1573,C10058,CU001004,1615,Betalingen onderweg,24509
2016-12-31,968,C10058,PR004534,1615,Betalingen onderweg,24510
2016-12-31,152.46,C10066,VK002459,1615,Betalingen onderweg,24511
2016-12-31,4791.6,C10069,PR004637,1615,Betalingen onderweg,24512
2016-12-31,4370.52,C10078,VK002464,1615,Betalingen onderweg,24513
2016-12-31,2516.8,C10085,PR004645,1615,Betalingen onderweg,24514
2016-12-31,43.56,C10085,VK002507,1615,Betalingen onderweg,24515
2016-12-31,3581.6,C10087,PR004646,1615,Betalingen onderweg,24516
2016-12-31,317.02,C10087,VK002532,1615,Betalingen onderweg,24517
2016-12-31,4283.4,C10096,PR004652,1615,Betalingen onderweg,24518
2016-12-31,2274.8,C10101,PR004653,1615,Betalingen onderweg,24519
2016-12-31,2371.6,C10119,PR004663,1615,Betalingen onderweg,24520
2016-12-31,1064.8,C10134,PR004666,1615,Betalingen onderweg,24521
2016-12-31,5372.4,C10137,PR004668,1615,Betalingen onderweg,24522
2016-12-31,718.74,C10142,VK002492,1615,Betalingen onderweg,24523
2016-12-31,2178,C10153,PR004677,1615,Betalingen onderweg,24524
2016-12-31,1452,C10155,PR004678,1615,Betalingen onderweg,24525
2016-12-31,853.05,C10155,VK002533,1615,Betalingen onderweg,24526
2016-12-31,3242.8,C10157,PR004580,1615,Betalingen onderweg,24527
2016-12-31,1064.8,C10169,PR004681,1615,Betalingen onderweg,24528
2016-12-31,239.58,C10179,VK002465,1615,Betalingen onderweg,24529
2016-12-31,119.79,C10180,VK002391,1615,Betalingen onderweg,24530
2016-12-31,96,C20922,VK002481,1615,Betalingen onderweg,24531
2016-12-31,158,C21250,VK002468,1615,Betalingen onderweg,24532
2016-12-31,1820,C22020,VK002469,1615,Betalingen onderweg,24533
2016-12-31,998,C22458,VK002470,1615,Betalingen onderweg,24534
2016-12-31,550.85,C22685,VK002482,1615,Betalingen onderweg,24535
2016-12-31,259,C22910,VK002471,1615,Betalingen onderweg,24536
2016-12-31,75,C23450,VK002483,1615,Betalingen onderweg,24537
2016-12-31,84,C23955,VK002472,1615,Betalingen onderweg,24538
2016-01-05,-25,,,1000,Kas,14760
2016-01-12,-26.33,,,1000,Kas,14761
2016-01-15,-11.95,,,1000,Kas,14762
2016-01-22,-44.95,,,1000,Kas,14763
2016-01-25,300,,,1000,Kas,14764
2016-01-27,-23.5,,,1000,Kas,14765
2016-01-29,299.48,C10039,BD000029,2070,Kas,14715
2016-01-29,451.63,C10076,BD000030,2080,Kas,14717
2016-02-02,-56.85,,,1000,Kas,15480
2016-02-08,-77.4,,,1000,Kas,15481
2016-02-10,-125,,,1000,Kas,15482
2016-02-26,449.21,C10125,BD000031,2070,Kas,15697
2016-02-15,-15,,,1000,Kas,15483
2016-02-23,270,,,1000,Kas,15484
2016-02-25,-45.75,,,1000,Kas,15485
2016-02-26,838.53,C10068,BD000033,2080,Kas,15700
2016-03-02,-23,,,1000,Kas,16152
2016-03-07,-21.8,,,1000,Kas,16153
2016-03-10,-75,,,1000,Kas,16154
2016-03-14,-50,,,1000,Kas,16155
2016-03-21,-31.22,,,1000,Kas,16156
2016-03-29,250,,,1000,Kas,16157
2016-03-30,898.43,C10090,BD000034,2070,Kas,16070
2016-03-30,1054.15,C10110,BD000035,2080,Kas,16072
2016-04-05,-78.9,,,1000,Kas,16496
2016-04-08,-8.2,,,1000,Kas,16497
2016-04-18,-106.77,,,1000,Kas,16498
2016-04-19,-30,,,1000,Kas,16499
2016-04-26,200,,,1000,Kas,16500
2016-04-28,-26.95,,,1000,Kas,16501
2016-04-28,998.25,C10029,BD000040,2070,Kas,16982
2016-04-28,968,C10168,BD000041,2080,Kas,16985
2016-05-02,-35,,,1000,Kas,17935
2016-05-11,-29.95,,,1000,Kas,17936
2016-05-17,-133.2,,,1000,Kas,17937
2016-05-23,150,,,1000,Kas,17938
2016-05-25,-28.75,,,1000,Kas,17939
2016-05-30,491.87,C10088,BD000042,2070,Kas,17743
2016-05-30,1119.25,C10085,BD000043,2080,Kas,17746
2016-06-06,-23.8,,,1000,Kas,18717
2016-06-08,-17.5,,,1000,Kas,18713
2016-06-14,-78.63,,,1000,Kas,18714
2016-06-22,250,,,1000,Kas,18715
2016-06-28,-41.75,,,1000,Kas,18716
2016-06-29,1119.25,C10049,BD000044,2070,Kas,18561
2016-06-29,816.75,C10095,BD000045,2080,Kas,18564
2016-07-01,-31.5,,,1000,Kas,19629
2016-07-20,275,,,1000,Kas,19630
2016-07-21,-126.3,,,1000,Kas,19631
2016-07-22,-78.25,,,1000,Kas,19633
2016-07-26,-150,,,1000,Kas,19632
2016-07-29,1210,C10028,BD000046,2070,Kas,19518
2016-07-29,919.6,C10182,BD000047,2080,Kas,19521
2016-08-04,-14.5,,,1000,Kas,20664
2016-08-08,-31.45,,,1000,Kas,20665
2016-08-11,-83.45,,,1000,Kas,20666
2016-08-17,-59.4,,,1000,Kas,20668
2016-08-22,-41.8,,,1000,Kas,20669
2016-08-26,240,,,1000,Kas,20667
2016-08-30,1524.6,C10147,BD000048,2070,Kas,20384
2016-08-30,1905.75,C10067,BD000049,2080,Kas,20387
2016-09-02,-115.4,,,1000,Kas,20855
2016-09-06,-19.25,,,1000,Kas,20856
2016-09-19,250,,,1000,Kas,20857
2016-09-21,-125,,,1000,Kas,20858
2016-09-27,-17.5,,,1000,Kas,20859
2016-09-29,1002.93,C10018,BD000050,2070,Kas,22294
2016-09-29,1452,C10025,BD000051,2080,Kas,22297
2016-10-06,-10,,,1000,Kas,21770
2016-10-12,-98.75,,,1000,Kas,21771
2016-10-18,300,,,1000,Kas,21772
2016-10-24,-66.75,,,1000,Kas,21773
2016-10-26,-103.55,,,1000,Kas,21774
2016-10-28,1125.3,C10039,BD000052,2070,Kas,22300
2016-10-28,1149.2,C10075,BD000053,2080,Kas,22303
2016-11-08,-77.85,,,1000,Kas,22697
2016-11-14,-51.26,,,1000,Kas,22698
2016-11-17,550,,,1000,Kas,22699
2016-11-21,-39.75,,,1000,Kas,22700
2016-11-23,-121.5,,,1000,Kas,22701
2016-11-24,-38.6,,,1000,Kas,22702
2016-11-28,-100,,,1000,Kas,22703
2016-11-29,-18.75,,,1000,Kas,22704
2016-11-30,-93.4,,,1000,Kas,22705
2016-11-30,223.85,C10003,BD000054,2070,Kas,23315
2016-11-30,1548.8,C10075,BD000055,1000,Kas,23318
2016-11-30,-1548.8,,,1000,Kas,24556
2016-12-05,-98.6,,,1000,Kas,24228
2016-12-08,150,,,1000,Kas,24229
2016-12-09,-35.4,,,1000,Kas,24230
2016-12-21,-121.45,,,1000,Kas,24231
2016-12-22,550,,,1000,Kas,24232
2016-12-23,-325.5,,,1000,Kas,24233
2016-12-28,-12.4,,,1000,Kas,24234
2016-12-30,895.4,C10055,BD000056,2070,Kas,24136
2016-12-30,2178,C10069,BD000057,2080,Kas,24139
2016-12-30,-137.48,,,1000,Kas,24235
2016-01-04,2221.62,C10109,VK001323,1100,Bank,14906
2016-01-05,8156.61,C10114,VK001356,1100,Bank,14907
2016-01-06,2909.93,C10021,VK001340,1100,Bank,14908
2016-01-07,2688.93,C10168,VK001369,1100,Bank,14909
2016-01-08,8738.61,C10049,CU000529,1100,Bank,14910
2016-01-11,9371.75,C10086,VK001380,1100,Bank,14911
2016-01-12,7806.27,C10048,BD000028,1100,Bank,14912
2016-01-13,11071.5,C10048,PR002623,1100,Bank,14913
2016-01-14,20715.2,C10138,PR002646,1100,Bank,14914
2016-01-15,52601.9,C10011,PR002603,1100,Bank,14915
2016-01-18,12042.83,C10008,VK001337,1100,Bank,15000
2016-01-19,3941.4,C10030,AB000912,1100,Bank,15001
2016-01-20,215.14,C10089,AB000930,1100,Bank,15002
2016-01-21,398.7,C10021,AB000909,1100,Bank,15003
2016-01-22,-167048.18,C10030,PR002611,1100,Bank,15004
2016-01-25,12742.62,C10138,VK001408,1100,Bank,15005
2016-01-26,7244.35,C10093,VK001402,1100,Bank,15006
2016-01-27,18437.67,C10092,VK001429,1100,Bank,15007
2016-01-28,21125.98,C10117,PR002693,1100,Bank,15008
2016-01-29,-134736.76,C10019,PR002607,1100,Bank,15009
2016-01-29,-5.42,,,1100,Bank,15010
2016-02-01,14001.87,C10030,PR002665,1100,Bank,15609
2016-02-02,15553.89,C10060,CU000564,1100,Bank,15610
2016-02-03,3726.8,C10074,CU000566,1100,Bank,15611
2016-02-04,14096.98,C10048,PR002725,1100,Bank,15612
2016-02-05,8125.27,C10109,VK001473,1100,Bank,15613
2016-02-08,16063.23,C10042,VK001467,1100,Bank,15614
2016-02-09,13255.13,C10053,PR002625,1100,Bank,15615
2016-02-10,1598.69,C10132,VK001434,1100,Bank,15616
2016-02-11,3796.62,C10113,AB000987,1100,Bank,15617
2016-02-12,1249.51,C10094,AB000980,1100,Bank,15618
2016-02-15,-22802.95,C10106,AB000983,1100,Bank,15619
2016-02-16,10179.5,C10131,VK001475,1100,Bank,15701
2016-02-17,695.57,C10076,CU000568,1100,Bank,15702
2016-02-18,2534.83,C10030,VK001466,1100,Bank,15703
2016-02-19,14337.29,C10141,VK001505,1100,Bank,15704
2016-02-22,6715.75,C10128,VK001498,1100,Bank,15705
2016-02-23,-171162.2,C24585,VK001464,1100,Bank,15706
2016-02-24,8621.08,C10084,VK001533,1100,Bank,15707
2016-02-25,20330.18,C10021,PR002770,1100,Bank,15708
2016-02-26,19726.86,C10003,PR002786,1100,Bank,15709
2016-02-29,-80904.92,C10089,PR002802,1100,Bank,15710
2016-02-29,-10.06,,,1100,Bank,15711
2016-03-01,2354.41,C10158,VK001508,1100,Bank,16315
2016-03-02,4206.19,C23450,VK001481,1100,Bank,16316
2016-03-03,8372.47,C10121,VK001539,1100,Bank,16317
2016-03-04,9825.81,C10030,VK001521,1100,Bank,16318
2016-03-07,2609.79,C10061,VK001491,1100,Bank,16319
2016-03-08,1780.75,C10053,CU000561,1100,Bank,16320
2016-03-09,15696.12,C10112,CU000626,1100,Bank,16321
2016-03-10,13695.26,C10109,PR002862,1100,Bank,16322
2016-03-11,9615.14,C10145,PR002872,1100,Bank,16323
2016-03-14,7734.2,C10091,AB001035,1100,Bank,16324
2016-03-15,44951.08,C10099,AB001038,1100,Bank,16325
2016-03-16,20548.21,C10156,CU000637,1100,Bank,16455
2016-03-17,9363.52,C10088,PR002801,1100,Bank,16456
2016-03-18,5739.94,C10138,VK001594,1100,Bank,16457
2016-03-21,18020.53,C10061,VK001553,1100,Bank,16458
2016-03-22,5517.6,C10076,PR002853,1100,Bank,16459
2016-03-23,-170037.12,C10135,CU000633,1100,Bank,16460
2016-03-24,4924.7,C10048,PR002897,1100,Bank,16461
2016-03-25,10157.22,C10084,PR002909,1100,Bank,16462
2016-03-29,17942.84,C10089,PR002913,1100,Bank,16463
2016-03-30,3380,C10053,PR002788,1100,Bank,16464
2016-03-31,-110593.62,,,1100,Bank,16465
2016-04-01,8823.07,C10097,CU000679,1100,Bank,17100
2016-04-04,7233.38,C10029,CU000652,1100,Bank,17101
2016-04-05,8261.58,C10020,CU000648,1100,Bank,17102
2016-04-06,23447.14,C10151,VK001597,1100,Bank,17103
2016-04-07,6442.52,C10141,VK001656,1100,Bank,17104
2016-04-08,25981.91,C10021,PR002952,1100,Bank,17105
2016-04-11,14368.02,C10012,PR002948,1100,Bank,17106
2016-04-12,17666.24,C10098,AB001096,1100,Bank,17107
2016-04-13,106909.98,C10084,AB001091,1100,Bank,17108
2016-04-14,4259.16,C10017,VK001661,1100,Bank,17109
2016-04-15,10932.9,C10074,AB001089,1100,Bank,17110
2016-04-18,14673.09,C10086,PR002979,1100,Bank,17213
2016-04-19,1850.46,C10030,AB001067,1100,Bank,17214
2016-04-20,2016.9,C10135,CU000682,1100,Bank,17215
2016-04-21,77098.78,C10076,PR002976,1100,Bank,17216
2016-04-22,-162523.68,C10143,VK001671,1100,Bank,17217
2016-04-25,76563.96,C10107,PR003072,1100,Bank,17218
2016-04-26,11638.63,C10168,VK001721,1100,Bank,17219
2016-04-28,60607.57,C10042,PR003037,1100,Bank,17220
2016-04-29,10138.65,C10008,PR002944,1100,Bank,17221
2016-05-02,1909.74,C10143,AB001112,1100,Bank,17940
2016-05-03,24939.94,C10074,VK001735,1100,Bank,17941
2016-05-04,4893.24,C10143,VK001716,1100,Bank,17942
2016-05-06,11209.44,C10172,VK001695,1100,Bank,17943
2016-05-09,12383.04,C10003,PR003141,1100,Bank,17944
2016-05-10,10105.19,C10109,PR003169,1100,Bank,17945
2016-05-11,19097.91,C10114,PR003172,1100,Bank,17946
2016-05-12,30216.65,C10061,VK001706,1100,Bank,17947
2016-05-13,174197.66,C10019,PR003019,1100,Bank,17948
2016-05-16,8402.78,C10099,VK001738,1100,Bank,18113
2016-05-17,27031.82,C10017,PR003116,1100,Bank,18114
2016-05-18,8595.59,C10079,PR003058,1100,Bank,18115
2016-05-19,569.91,C10063,AB001139,1100,Bank,18116
2016-05-20,8121.77,C10031,VK001768,1100,Bank,18117
2016-05-23,-285858.92,C10048,PR003240,1100,Bank,18118
2016-05-24,12712.74,C10015,PR003211,1100,Bank,18119
2016-05-25,4888.4,C10029,PR003223,1100,Bank,18120
2016-05-26,16565.93,C10109,PR003272,1100,Bank,18121
2016-05-27,12069.02,C10032,CU000699,1100,Bank,18122
2016-05-30,6576.35,C10102,CU000721,1100,Bank,18123
2016-05-31,-104671.73,C10088,PR003160,1100,Bank,18124
2016-06-01,11773.35,C10074,AB001147,1100,Bank,18877
2016-06-02,23028.95,C10031,PR003225,1100,Bank,18878
2016-06-03,17142.19,C10097,VK001805,1100,Bank,18879
2016-06-06,9044.02,C10030,PR003224,1100,Bank,18880
2016-06-07,22406.78,C10008,PR003204,1100,Bank,18881
2016-06-08,36850.3,C10109,PR003380,1100,Bank,18882
2016-06-09,15730.96,C10038,CU000738,1100,Bank,18883
2016-06-10,35939.9,C10029,AB001194,1100,Bank,18884
2016-06-13,1466.46,C10107,AB001228,1100,Bank,18885
2016-06-14,372.92,C10176,AB001245,1100,Bank,18886
2016-06-15,164138,C10162,AB001244,1100,Bank,18887
2016-06-16,12644.43,C10173,VK001825,1100,Bank,19015
2016-06-17,24939.52,C10138,PR003393,1100,Bank,19016
2016-06-20,12553.75,C10011,CU000731,1100,Bank,19017
2016-06-21,1375.66,C10102,AB001224,1100,Bank,19018
2016-06-22,9020.13,C10097,VK001866,1100,Bank,19019
2016-06-23,-161033.01,C10088,VK001814,1100,Bank,19020
2016-06-24,3409.9,C10163,VK001901,1100,Bank,19021
2016-06-27,19918.13,C10159,PR003500,1100,Bank,19022
2016-06-28,16006.84,C10144,PR003491,1100,Bank,19023
2016-06-29,31621.41,C10079,CU000757,1100,Bank,19024
2016-06-30,-141522.1,C10006,CU000729,1100,Bank,19025
2016-07-01,13327.84,C10034,VK001856,1100,Bank,19800
2016-07-04,51228.36,C10010,PR003413,1100,Bank,19801
2016-07-05,19678.9,C10128,VK001937,1100,Bank,19802
2016-07-06,14995.78,C10048,CU000781,1100,Bank,19803
2016-07-07,3509,C10003,CU000783,1100,Bank,19804
2016-07-08,16095.9,C10017,PR003518,1100,Bank,19805
2016-07-11,23205.86,C10144,PR003593,1100,Bank,19806
2016-07-12,18860.09,C10173,AB001321,1100,Bank,19807
2016-07-13,7574.89,C10053,PR003347,1100,Bank,19808
2016-07-14,6594.14,C10017,VK001967,1100,Bank,19809
2016-07-15,130278.83,C10019,AB001256,1100,Bank,19810
2016-07-18,8510.34,C10021,VK001911,1100,Bank,19916
2016-07-19,6244.27,C10049,CU000782,1100,Bank,19917
2016-07-20,25361.6,C10048,PR003544,1100,Bank,19918
2016-07-21,5217.67,C10031,PR003528,1100,Bank,19919
2016-07-22,-150014.8,C10156,AB001316,1100,Bank,19920
2016-07-25,13545.96,C10053,VK001886,1100,Bank,19921
2016-07-26,26016.94,C10107,PR003668,1100,Bank,19922
2016-07-27,39485.43,C10109,PR003669,1100,Bank,19923
2016-07-28,18165.54,C10053,PR003444,1100,Bank,19924
2016-07-29,-19146.02,C10079,PR003558,1100,Bank,19925
2016-08-01,6789.61,C10107,AB001299,1100,Bank,20670
2016-08-02,14890.14,C10144,PR003685,1100,Bank,20671
2016-08-03,17277.29,C10089,PR003660,1100,Bank,20672
2016-08-04,16118.41,C10145,CU000846,1100,Bank,20673
2016-08-05,4731.1,C10048,CU000826,1100,Bank,20674
2016-08-08,17245.26,C10171,VK002070,1100,Bank,20675
2016-08-09,7792.4,C10109,PR003755,1100,Bank,20676
2016-08-10,30879.32,C10102,VK002016,1100,Bank,20677
2016-08-11,7055.63,C10083,AB001361,1100,Bank,20678
2016-08-12,1661.03,C10107,AB001374,1100,Bank,20679
2016-08-15,147155.7,C10132,AB001382,1100,Bank,20680
2016-08-16,15609.85,C10074,CU000839,1100,Bank,20860
